id,timestamp,name,value,category
306,2026-02-01T14:26:29.135089,name_71,78.43,cat_9
307,2026-02-01T20:06:32.135095,name_325,47.35,cat_4
308,2026-02-01T18:14:35.135101,name_300,92.55,cat_1
309,2026-02-02T02:46:00.135108,name_357,38.23,cat_7
310,2026-02-01T15:26:58.135114,name_276,54.01,cat_6
311,2026-02-02T03:27:58.135120,name_11,8.7,cat_5
312,2026-02-01T19:48:17.135127,name_382,65.63,cat_1
313,2026-02-01T15:51:48.135133,name_244,2.2,cat_7
314,2026-02-01T16:32:24.135139,name_172,14.25,cat_7
315,2026-02-01T21:02:16.135145,name_112,8.92,cat_3
316,2026-02-02T01:52:16.135151,name_242,46.12,cat_2
317,2026-02-01T12:41:39.135157,name_234,72.77,cat_9
318,2026-02-02T12:38:15.135163,name_424,52.8,cat_3
319,2026-02-01T11:42:30.135169,name_131,16.28,cat_2
320,2026-02-01T21:17:28.135175,name_74,77.52,cat_2
321,2026-02-01T19:56:47.135180,name_69,92.83,cat_5
322,2026-02-02T11:10:03.135186,name_89,29.61,cat_8
323,2026-02-01T15:15:35.135192,name_460,5.85,cat_4
324,2026-02-01T11:25:29.135198,name_468,39.99,cat_4
325,2026-02-02T11:31:50.135204,name_401,80.07,cat_2
326,2026-02-02T01:18:48.135210,name_455,89.74,cat_1
327,2026-02-02T05:42:21.135216,name_382,74.55,cat_10
328,2026-02-02T12:22:16.135222,name_330,56.42,cat_10
329,2026-02-02T05:09:58.135228,name_32,22.68,cat_8
330,2026-02-02T09:53:55.135234,name_47,15.34,cat_6
331,2026-02-01T17:10:08.135240,name_111,20.69,cat_6
332,2026-02-02T10:35:23.135246,name_407,11.72,cat_3
333,2026-02-01T22:37:44.135252,name_133,9.0,cat_7
334,2026-02-01T11:36:48.135258,name_485,39.02,cat_7
335,2026-02-02T13:34:36.135264,name_240,86.68,cat_10
336,2026-02-02T08:55:30.135270,name_436,11.22,cat_1
337,2026-02-01T11:49:00.135276,name_433,89.79,cat_10
338,2026-02-02T07:52:13.135282,name_63,63.38,cat_2
339,2026-02-01T12:24:08.135288,name_420,66.26,cat_5
340,2026-02-01T18:05:21.135294,name_169,51.52,cat_4
341,2026-02-02T13:12:14.135300,name_150,27.04,cat_1
342,2026-02-02T12:00:22.135306,name_35,36.0,cat_8
343,2026-02-02T06:01:25.135312,name_29,9.69,cat_1
344,2026-02-02T00:20:45.135319,name_388,84.7,cat_2
345,2026-02-02T10:16:11.135325,name_123,48.82,cat_7
346,2026-02-02T08:39:21.135331,name_356,89.61,cat_1
347,2026-02-02T13:57:57.135337,name_127,87.07,cat_4
348,2026-02-02T12:41:31.135343,name_75,81.03,cat_5
349,2026-02-02T09:39:29.135349,name_440,63.73,cat_1
350,2026-02-01T21:03:10.135355,name_230,22.58,cat_9
351,2026-02-01T21:59:09.135361,name_277,42.42,cat_7
352,2026-02-02T03:43:02.135367,name_161,47.91,cat_1
353,2026-02-02T08:40:30.135373,name_398,32.2,cat_9
354,2026-02-01T20:08:34.135379,name_122,51.02,cat_4
355,2026-02-01T11:05:15.135387,name_37,53.31,cat_9
356,2026-02-01T19:09:23.135393,name_242,65.61,cat_9
357,2026-02-01T17:50:43.135399,name_444,8.58,cat_5
358,2026-02-01T16:27:07.135405,name_445,72.13,cat_5
359,2026-02-02T06:09:23.135411,name_50,32.06,cat_2
360,2026-02-02T02:31:44.135417,name_473,87.09,cat_2
361,2026-02-01T20:11:42.135423,name_377,97.04,cat_3
362,2026-02-02T12:43:10.135429,name_238,42.02,cat_5
363,2026-02-02T08:52:14.135435,name_323,57.61,cat_7
364,2026-02-02T04:09:51.135441,name_322,78.74,cat_9
365,2026-02-02T01:59:40.135447,name_402,65.85,cat_6
366,2026-02-01T19:30:13.135452,name_254,83.3,cat_6
367,2026-02-02T01:34:26.135459,name_452,23.8,cat_7
368,2026-02-02T10:06:16.135464,name_313,11.14,cat_10
369,2026-02-02T01:35:32.135471,name_361,35.91,cat_1
370,2026-02-01T13:33:13.135477,name_43,55.29,cat_4
371,2026-02-02T05:01:18.135483,name_22,41.91,cat_7
372,2026-02-01T18:04:56.135489,name_459,35.02,cat_2
373,2026-02-02T08:58:50.135495,name_1,62.25,cat_6
374,2026-02-01T16:37:32.135501,name_273,16.43,cat_2
375,2026-02-02T06:53:26.135507,name_375,63.71,cat_5
376,2026-02-02T01:31:31.135513,name_156,56.64,cat_4
377,2026-02-02T02:54:37.135519,name_12,97.24,cat_4
378,2026-02-02T04:36:57.135525,name_191,62.93,cat_10
379,2026-02-01T11:56:19.135531,name_442,66.11,cat_5
380,2026-02-02T04:44:33.135536,name_177,99.43,cat_8
381,2026-02-02T01:24:36.135543,name_90,23.37,cat_2
382,2026-02-01T16:50:18.135548,name_317,57.04,cat_5
383,2026-02-02T04:19:23.135554,name_223,28.98,cat_6
384,2026-02-02T12:53:08.135560,name_179,30.01,cat_3
385,2026-02-01T17:35:47.135566,name_311,84.96,cat_2
386,2026-02-02T01:37:34.135572,name_48,96.22,cat_4
387,2026-02-02T10:15:46.135578,name_179,3.06,cat_1
388,2026-02-02T02:52:45.135584,name_255,3.92,cat_7
389,2026-02-01T15:39:40.135590,name_184,11.26,cat_1
390,2026-02-01T13:13:59.135596,name_65,6.02,cat_7
391,2026-02-02T00:52:04.135602,name_498,70.04,cat_7
392,2026-02-01T20:22:27.135608,name_178,76.73,cat_5
393,2026-02-01T22:43:35.135614,name_185,39.04,cat_10
394,2026-02-01T13:53:12.135620,name_122,75.79,cat_1
395,2026-02-01T10:45:20.135626,name_154,8.1,cat_6
396,2026-02-02T05:05:03.135632,name_163,45.84,cat_6
397,2026-02-01T21:18:24.135638,name_247,56.65,cat_5
398,2026-02-01T19:53:25.135644,name_77,13.19,cat_10
399,2026-02-01T17:10:58.135650,name_214,96.57,cat_8
400,2026-02-02T12:41:30.135656,name_323,38.88,cat_3
401,2026-02-01T19:29:44.135662,name_412,89.64,cat_7
402,2026-02-02T10:28:19.135668,name_263,91.92,cat_9
403,2026-02-02T10:37:14.135674,name_136,38.09,cat_9
404,2026-02-01T15:59:01.135680,name_244,87.61,cat_5
405,2026-02-01T22:06:31.135686,name_339,96.79,cat_2
406,2026-02-01T13:38:31.135692,name_264,5.76,cat_8
407,2026-02-02T02:03:06.135698,name_271,85.08,cat_3
408,2026-02-01T16:38:25.135704,name_35,88.24,cat_3
409,2026-02-01T21:19:19.135710,name_252,42.64,cat_8
410,2026-02-01T16:37:31.135716,name_335,22.08,cat_6
411,2026-02-02T00:09:30.135721,name_132,12.62,cat_9
412,2026-02-01T17:37:25.135727,name_407,17.72,cat_3
413,2026-02-02T03:46:24.135733,name_357,41.57,cat_9
414,2026-02-02T02:05:41.135739,name_182,72.53,cat_6
415,2026-02-01T11:34:54.135745,name_403,31.6,cat_2
416,2026-02-02T11:10:16.135751,name_121,48.26,cat_1
417,2026-02-02T10:40:05.135757,name_330,81.31,cat_7
418,2026-02-02T07:07:57.135763,name_481,14.54,cat_10
419,2026-02-02T08:10:34.135770,name_93,77.3,cat_6
420,2026-02-01T21:10:51.135775,name_85,71.86,cat_8
421,2026-02-01T16:17:41.135781,name_97,31.47,cat_5
422,2026-02-01T17:00:49.135787,name_271,53.88,cat_3
423,2026-02-02T02:55:48.135793,name_412,4.63,cat_7
424,2026-02-02T02:09:37.135799,name_193,74.86,cat_4
425,2026-02-02T04:32:36.135805,name_409,53.08,cat_9
426,2026-02-02T01:51:12.135811,name_305,10.94,cat_1
427,2026-02-01T16:35:37.135817,name_115,15.07,cat_1
428,2026-02-02T12:02:46.135823,name_166,17.61,cat_5
429,2026-02-02T13:44:27.135829,name_443,77.81,cat_7
430,2026-02-01T11:15:37.135835,name_68,81.52,cat_9
431,2026-02-02T07:27:33.135841,name_35,16.25,cat_4
432,2026-02-02T09:18:40.135847,name_452,31.57,cat_1
433,2026-02-01T14:30:27.135853,name_418,98.58,cat_4
434,2026-02-02T10:49:27.135859,name_230,42.88,cat_8
435,2026-02-02T04:47:41.135865,name_112,1.08,cat_6
436,2026-02-01T11:45:29.135871,name_148,0.74,cat_9
437,2026-02-01T18:01:52.135877,name_200,29.85,cat_6
438,2026-02-01T21:45:18.135883,name_394,85.38,cat_9
439,2026-02-02T00:21:38.135889,name_297,1.28,cat_2
440,2026-02-02T03:40:12.135895,name_269,31.86,cat_2
441,2026-02-02T07:05:30.135901,name_143,4.99,cat_10
442,2026-02-01T14:54:15.135907,name_223,45.1,cat_8
443,2026-02-02T05:22:43.135913,name_273,75.78,cat_9
444,2026-02-01T15:44:29.135919,name_300,6.49,cat_10
445,2026-02-02T03:59:14.135925,name_66,75.06,cat_2
446,2026-02-02T03:50:03.135931,name_142,43.71,cat_6
447,2026-02-01T14:55:58.135937,name_328,80.78,cat_5
448,2026-02-01T10:56:51.135943,name_171,58.55,cat_5
449,2026-02-02T13:33:01.135949,name_212,86.47,cat_4
450,2026-02-01T22:56:43.135955,name_31,92.92,cat_9
